#	MalwareTextDB-1.0/data/ann+brown/AdversaryIntelligenceReport_DeepPanda_0 (1).txtcbn
are	VBP	101101001	O
not	RB	1010111100	O
immune	JJ	X	O
to	TO	101100	O
this	DT	110110	O
tactic	NN	001010001101	O
,	,	1011100	O
and	CC	101110111	O
this	DT	110110	O
is	VBZ	101101010	O
not	RB	1010111100	O
just	RB	1010111010101	O
a	DT	11001	O
technique	NN	001010001101	O
that	WDT	101111110	O
is	VBZ	101101010	O
used	VBN	1010011010	O
by	IN	1001110	O
APT	JJ	11100001011	O
threat	NN	1110000110	O
actors	NNS	0010101000	O
.	.	0110	O
If	IN	0101011100	O
an	DT	11000	O
enterprise	NN	111100100101	O
's	POS	10111010	O
website	NN	001010110110	O
leverages	VBZ	10010111111100	O
a	DT	11001	O
CDN	NN	1111011011111	O
to	TO	101100	O
speed	VB	1010101111011	O
up	RP	10111111100111	O
content	NN	001111100110	O
delivery	NN	1110001101111	O
,	,	1011100	O
unintended	JJ	X	O
consequences	NNS	001100011110	O
must	MD	1011011110110	O
be	VB	10101100	O
anticipated	VBN	X	O
.	.	0110	O
Fortunately	RB	010110	O
,	,	1011100	O
modern	JJ	111100001011	O
browsers	NNS	00110101111	O
now	RB	1010111011110	O
implement	VBP	10101000100	O
a	DT	11001	O
security	NN	11100011010	O
concept	NN	00011111110	O
called	VBN	10100101000	O
''	''	0111101110	O
Content	NNP	0111101100101	O
Security	NNP	01111011001111	O
Policy	NNP	0111101100101	O
''	''	0111101110	O
.	.	0110	O
As	RB	01010100	O
long	RB	11100110110	O
as	IN	10111111110	O
the	DT	11010	O
server	NN	00111011	O
's	POS	10111010	O
response	NN	00101001100	O
headers	NNS	001111100101	O
are	VBP	101101001	O
configured	VBN	10100001000	O
properly	RB	1111011100100	O
,	,	1011100	O
third	JJ	11110011111	O
party	NN	11100100000	O
content	NN	001111100110	O
may	MD	101101111010	O
be	VB	10101100	O
restricted	JJ	101001100111	O
to	TO	101100	O
originating	VBG	10101110001	O
from	IN	100101100	O
a	DT	11001	O
narrow	JJ	X	O
whitelist	NN	X	O
.	.	0110	O
Just	RB	01001101	O
as	IN	10111111110	O
attackers	NNS	001011110	O
distribute	VBP	101010011010	O
malicious	JJ	1111011111000	O
content	NN	001111100110	O
to	TO	101100	O
users	NNS	001100100010	O
en	IN	X	O
masse	NN	X	O
or	CC	101110110	O
CDN	NN	1111011011111	O
services	NNS	001100011011	O
distribute	VBP	101010011010	O
web	NN	1111011011101	O
content	NN	001111100110	O
to	TO	101100	O
users	NNS	001100100010	O
,	,	1011100	O
security	NN	11100011010	O
professionals	NNS	001100111000	O
must	MD	1011011110110	O
be	VB	10101100	O
able	JJ	10100010110	O
to	TO	101100	O
quickly	RB	101010111111010	O
distribute	VB	101010011010	O
actionable	JJ	111100010000	O
Threat	NNP	11101110100	O
Intelligence	NNP	01111011001110	O
in	IN	100110	O
formats	NNS	00110101110	O
readable	JJ	00100011010	O
by	IN	1001110	O
both	DT	11111011010	O
humans	NNS	X	O
and	CC	101110111	O
machines	NNS	001100110010	O
.	.	0110	O
ThreatConnect	NNP	11110011001	O
is	VBZ	101101010	O
the	DT	11010	O
industry	NN	0011000011	O
's	POS	10111010	O
first	JJ	1111010100	O
comprehensive	JJ	1111000110111	O
Threat	NNP	11101110100	O
Intelligence	NNP	01111011001110	O
Platform	NNP	0111101100011	O
that	WDT	101111110	O
enables	VBZ	101111100100	O
enterprises	NNS	10101011111011	O
to	TO	101100	O
orchestrate	VB	X	O
the	DT	11010	O
aggregation	NN	0001110000	O
of	IN	1000	O
Threat	NNP	11101110100	O
Intelligence	NNP	01111011001110	O
from	IN	100101100	O
multiple	JJ	111110011101	O
sources	NNS	0011010110	O
,	,	1011100	O
use	VBP	10101011100	O
integrated	JJ	10100100010	O
analytics	NNS	X	O
and	CC	101110111	O
a	DT	11001	O
robust	JJ	1111000110100	O
API	NN	0111101101101	O
that	WDT	101111110	O
gives	VBZ	1011111001110	O
enterprises	NNS	10101011111011	O
the	DT	11010	O
control	NN	111000100	O
to	TO	101100	O
action	NN	0010101111111	O
their	PRP$	11011100	O
own	JJ	0010001001	O
Threat	NNP	11101110100	O
Intelligence	NNP	01111011001110	O
,	,	1011100	O
in	IN	100110	O
the	DT	11010	O
cloud	NN	00100011001	O
and	CC	101110111	O
on	IN	1001010	O
premises	NNS	X	O
.	.	0110	O
Register	NNP	X	O
for	IN	10011111	O
a	DT	11001	O
free	JJ	1111000110110	O
account	NN	0011110111001	O
now	RB	1010111011110	O
to	TO	101100	O
view	VB	0001011111	O
the	DT	11010	O
Common	NNP	0111101100100	O
Community	NNP	01111011001111	O
shares	NNS	0011110111011	O
and	CC	101110111	O
more	JJR	1111111110	O
.	.	0110	O
#	MalwareTextDB-1.0/data/ann+brown/OperationDoubleTap.txtcbn
APT3	NN	X	O
(	NN	01111000	O
also	RB	10101111110	O
known	VBN	1010000110	O
as	IN	10111111110	O
UPS	NNP	X	O
)	NNP	011110100	O
,	,	1011100	O
the	DT	11010	B-Entity
actors	NNS	0010101000	I-Entity
responsible	JJ	10101011000	I-Entity
for	IN	10011111	I-Entity
Operation	NNP	01111100111	I-Entity
Clandestine	NNP	X	I-Entity
Fox	NNP	X	I-Entity
has	VBZ	1011011010	O
quietly	RB	X	O
continued	VBN	101000111011	O
to	TO	101100	O
send	VB	10101001010	B-Verb
waves	NNS	0011010000	B-Entity
of	IN	1000	I-Entity
spearphishing	VBG	11100000010	I-Entity
messages	NNS	00110111111	I-Entity
over	IN	10010110101	B-Preposition
the	DT	11010	B-Entity
past	JJ	0010111001	I-Entity
few	JJ	1111000111100	I-Entity
months	NNS	0011010100	I-Entity
.	.	0110	O
This	DT	0100010	O
actor	NN	0010101001	O
initiated	VBD	1010011000111	O
their	PRP$	11011100	O
most	RBS	111111100	O
recent	JJ	111100001001	O
campaign	NN	0010101010	O
on	IN	1001010	O
November	NNP	01111101001	O
19	CD	0111111111100	O
,	,	1011100	O
2014	CD	0111111000	O
targeting	VBG	111000111010	O
multiple	JJ	111110011101	O
organizations	NNS	001100100011	O
.	.	0110	O
The	DT	010000	O
attacker	NN	00101111100	O
leveraged	VBD	1011111001111	O
multiple	JJ	111110011101	O
exploits	NNS	0011001111101	O
,	,	1011100	O
targeting	VBG	111000111010	O
both	CC	11111011010	O
CVE-2014-6332	NN	X	O
and	CC	101110111	O
CVE-2014-4113	NN	X	O
.	.	0110	O
CVE-2014-6332	NN	X	B-Entity
was	VBD	101101011	O
disclosed	VBN	101001111000	O
publicly	RB	1010111110010	O
on	IN	1001010	O
2014-11-11	CD	X	O
and	CC	101110111	O
is	VBZ	101101010	B-Verb
a	DT	11001	B-Entity
Windows	NNP	1110110100	I-Entity
OLE	NNP	X	I-Entity
Automation	NNP	X	I-Entity
Array	NNP	X	I-Entity
Remote	NNP	1110110101	I-Entity
Code	NNP	0111101101100	I-Entity
Execution	NNP	0111011111100	I-Entity
vulnerability	NN	001010110101	I-Entity
.	.	0110	O
CVE-2014-	NN	X	B-Entity
4113	CD	X	I-Entity
is	VBZ	101101010	B-Verb
a	DT	11001	B-Entity
privilege	NN	111000110010	I-Entity
escalation	NN	111000110011	I-Entity
vulnerability	NN	001010110101	I-Entity
that	WDT	101111110	O
was	VBD	101101011	O
disclosed	VBN	101001111000	O
publicly	RB	1010111110010	O
on	IN	1001010	O
2014-10-14	CD	X	O
.	.	0110	O
The	DT	010000	O
use	NN	10101011100	O
of	IN	1000	O
CVE-2014-6332	NN	X	O
is	VBZ	101101010	O
notable	JJ	1111000111010	O
,	,	1011100	O
as	IN	10111111110	O
it	PRP	101111010	O
demonstrates	VBZ	101111101100	O
that	IN	101111110	O
multiple	JJ	111110011101	O
classes	NNS	001111101000	O
of	IN	1000	O
actors	NNS	0010101000	O
,	,	1011100	O
both	DT	11111011010	O
criminal	JJ	11110011111	O
and	CC	101110111	O
APT	NNP	11100001011	O
alike	RB	X	O
,	,	1011100	O
have	VBP	101101100	O
now	RB	1010111011110	O
incorporated	VBN	X	O
this	DT	110110	O
exploit	VBP	001010111010	O
into	IN	10010111100	O
their	PRP$	11011100	O
toolkits	NNS	X	O
.	.	0110	O
Further	RB	0100011110	O
,	,	1011100	O
the	DT	11010	O
use	NN	10101011100	O
of	IN	1000	O
both	DT	11111011010	O
of	IN	1000	O
these	DT	11111000	O
two	CD	11111001100	O
known	JJ	1010000110	O
vulnerabilities	NNS	0011001111100	O
in	IN	100110	O
tandem	NN	X	O
is	VBZ	101101010	O
notable	JJ	1111000111010	O
for	IN	10011111	O
APT3	NN	X	O
.	.	0110	O
This	DT	0100010	O
actor	NN	0010101001	O
is	VBZ	101101010	O
historically	RB	1010111110101	O
known	VBN	1010000110	O
for	IN	10011111	O
leveraging	VBG	111000111010	O
zero-	JJ	X	O
day	NN	001010110100	O
vulnerabilities	NNS	0011001111100	O
in	IN	100110	O
widespread	JJ	111100001001	O
but	CC	10111111111000	O
infrequent	JJ	X	O
phishing	NN	11100000010	O
campaigns	NNS	00110110111	O
.	.	0110	O
The	DT	010000	O
use	NN	10101011100	O
of	IN	1000	O
known	JJ	1010000110	O
exploits	NNS	0011001111101	O
and	CC	101110111	O
more	RBR	1111111110	O
frequent	JJ	1111000111011	O
attacks	NNS	001101100	O
may	MD	101101111010	O
indicate	VB	101010101111	O
both	CC	11111011010	O
a	DT	11001	O
shift	NN	001010001101	O
in	IN	100110	O
strategy	NN	0011001111000	O
and	CC	101110111	O
operational	JJ	111100100110	O
tempo	NN	X	O
for	IN	10011111	O
this	DT	110110	O
group	NN	00101010110	O
.	.	0110	O
The	DT	010000	O
body	NN	00011111000	O
of	IN	1000	O
the	DT	11010	O
message	NN	001001110111	O
is	VBZ	101101010	O
below	IN	011110101100	O
:	:	0111010	O
One	CD	010011101	O
Month	NNP	X	O
's	POS	10111010	O
Free	NNP	X	O
Membership	NN	X	O
for	IN	10011111	O
The	DT	010000	O
PLAYBOY	NNP	X	O
ClUB	NNP	X	O
1080P	NNP	X	O
HD	NNP	X	O
VIDEOS	NNP	X	O
100,000	CD	00110001100	O
PHOTOS	NNP	X	O
4,000	CD	X	O
MODELS	NNP	X	O
Nude	NNP	X	O
Celebrities	NNPS	X	O
,	,	1011100	O
Playmates	NNPS	X	O
,	,	1011100	O
Cybergirls	NNPS	X	O
&	CC	01110010	O
More	JJR	01001101	O
!	.	01110111111110	O
Click	VB	X	O
hxxp	NN	01110110011	O
:	:	0111010	O
//join.playboysplus.com/signup/	NN	X	O
To	TO	0100011010	O
Get	VB	0111101101010	O
a	DT	11001	O
Free	NNP	X	O
Plus	NNP	X	O
Member	NNP	X	O
Now	NNP	010101100	O
&	CC	01110010	O
Never	NNP	X	O
Miss	NNP	X	O
Another	DT	0100011111	O
Update	NNP	0111111111110	O
.	.	0110	O
Your	PRP$	X	O
Member	NNP	X	O
referrals	NNS	X	O
must	MD	1011011110110	O
remain	VB	10101000010	O
active	JJ	10100000010	O
.	.	0110	O
If	IN	0101011100	O
anyone	NN	111011100110	O
getting	VBG	111000111011	O
''	''	0111101110	O
Promotion	NNP	X	O
not	RB	1010111100	O
available	JJ	1010011011110	O
''	''	0111101110	O
for	IN	10011111	O
1	CD	0111111110101	O
month	NN	001010110100	O
free	JJ	1111000110110	O
membership	NN	X	O
,	,	1011100	O
you	PRP	101111001110	O
might	MD	1011011110010	O
get	VB	10101000100	O
the	DT	11010	O
issue	NN	001100011110	O
up	IN	10111111100111	O
to	TO	101100	O
48	CD	X	O
hrs	NNS	X	O
once	RB	1011111001010	O
your	PRP$	110111111	O
membership	NN	X	O
is	VBZ	101101010	O
expired	VBN	101001011111110	O
and	CC	101110111	O
make	VB	101010011000	O
sure	JJ	101000001110	O
to	TO	101100	O
Clear	NNP	X	O
out	RP	1011111110010	O
cookies	NNS	111011111110	O
or	CC	101110110	O
use	VB	10101011100	O
another	DT	11111011100	O
browser	NN	00100011010	O
or	CC	101110110	O
use	VB	10101011100	O
another	DT	11111011100	O
PC	NN	0010000011	O
.	.	0110	O
The	DT	010000	O
webpage	NN	0011110111101	O
contained	VBD	1011111001101	O
both	CC	11111011010	O
CVE-2014-6332	NN	X	O
exploit	VBP	001010111010	O
code	NN	001001010	O
and	CC	101110111	O
a	DT	11001	B-Entity
VBScript	NN	X	I-Entity
that	WDT	101111110	O
invoked	VBD	10100101111010	O
PowerShell	NNP	X	O
on	IN	1001010	O
the	DT	11010	O
affected	VBN	1010010110001	O
users	NNS	001100100010	O
'	POS	0111101010	O
system	NN	001000000	O
to	TO	101100	O
download	VB	10101011111010	B-Verb
the	DT	11010	B-Entity
below	IN	011110101100	I-Entity
payload	NN	001001111000	I-Entity
:	:	0111010	O
The	DT	010000	O
CVE-2014-6332	NN	X	O
exploit	VBP	001010111010	O
code	NN	001001010	O
seen	VBN	101001110010	O
in	IN	100110	O
this	DT	110110	O
incident	NN	001010111110	O
is	VBZ	101101010	O
derived	VBN	10101110001	O
from	IN	100101100	O
the	DT	11010	O
code	NN	001001010	O
published	VBN	1010011011011	O
at	IN	10011110	O
http	NN	01110110011	O
:	:	0111010	O
//www.exploit-db.com/exploits/35230/	NN	X	O
,	,	1011100	O
which	WDT	101111011	O
has	VBZ	1011011010	O
also	RB	10101111110	O
been	VBN	10101101	O
incorporated	VBN	X	O
in	IN	100110	O
the	DT	11010	O
Metasploit	NNP	111011111101	O
project	NN	001010110010	O
.	.	0110	O
After	IN	01010101	O
the	DT	11010	O
exploit	VBP	001010111010	O
or	CC	101110110	O
script	NN	0010011111111	O
executes	VBZ	101111101001	O
,	,	1011100	O
the	DT	11010	B-Entity
system	NN	001000000	I-Entity
downloads	NNS	101111101000	B-Verb
install.exe	NN	X	B-Entity
,	,	1011100	O
which	WDT	101111011	O
has	VBZ	1011011010	O
the	DT	11010	O
following	JJ	111101000	O
metadata	NN	1110001101111	O
:	:	0111010	O
The	DT	010000	B-Entity
file	NN	00100100	I-Entity
install.exe	NN	X	I-Entity
attempts	VBZ	101000111010	O
to	TO	101100	O
write	VB	10101011111001	B-Verb
two	CD	11111001100	B-Entity
files	NNS	0011011110	I-Entity
(	FW	01111000	I-Entity
doc.exe	FW	X	I-Entity
and	CC	101110111	I-Entity
test.exe	FW	X	I-Entity
)	FW	011110100	I-Entity
to	TO	101100	B-Preposition
the	DT	11010	B-Entity
hard-coded	JJ	1111011101011	I-Entity
path	NN	000110111	I-Entity
''	''	0111101110	I-Entity
C	NN	011100111	I-Entity
:	:	0111010	I-Entity
\Users\Public	NN	X	I-Entity
''	''	0111101110	I-Entity
,	,	1011100	O
which	WDT	101111011	O
fails	VBZ	001111011011	O
on	IN	1001010	O
Windows	NNP	1110110100	O
XP	NN	0111101101100	O
because	IN	1011111111111111	O
that	DT	101111110	O
path	NN	000110111	O
is	VBZ	101101010	O
not	RB	1010111100	O
present	JJ	101001011111111	O
by	IN	1001110	O
default	NN	111101110000	O
.	.	0110	O
The	DT	010000	B-Entity
first	JJ	1111010100	I-Entity
dropped	VBD	101001011111100	I-Entity
file	NN	00100100	I-Entity
,	,	1011100	I-Entity
doc.exe	NN	X	I-Entity
,	,	1011100	O
contains	VBZ	1011111011111	B-Verb
the	DT	11010	B-Entity
CVE-2014-4113	NN	X	I-Entity
exploit	VB	001010111010	I-Entity
and	CC	101110111	O
then	RB	101011111110	O
attempts	VBZ	101000111010	O
to	TO	101100	O
execute	VB	10101001011	B-Verb
test.exe	NN	X	B-Entity
with	IN	100100	B-Preposition
the	DT	11010	B-Entity
elevated	JJ	111100010110	I-Entity
privileges	NNS	0011110101111	I-Entity
.	.	0110	O
These	DT	010011110	O
files	NNS	0011011110	O
have	VBP	101101100	O
the	DT	11010	O
following	JJ	111101000	O
metadata	NN	1110001101111	O
:	:	0111010	O
These	DT	010011110	O
payload	NN	001001111000	O
files	NNS	0011011110	O
also	RB	10101111110	O
have	VBP	101101100	O
interesting	JJ	10100000101	O
PDB	NNP	11110111110111	O
debug	NN	11110111110111	O
strings	NNS	0011111011100	O
.	.	0110	O
The	DT	010000	O
most	RBS	111111100	O
interesting	JJ	10100000101	O
PDB	NN	11110111110111	O
string	NN	001001110110	O
is	VBZ	101101010	O
the	DT	11010	O
''	''	0111101110	O
4113.pdb	NN	X	O
,	,	1011100	O
''	''	0111101110	O
which	WDT	101111011	O
appears	VBZ	101000111001	O
to	TO	101100	O
reference	VB	101000110001	O
CVE-2014-4113	NN	X	O
.	.	0110	O
This	DT	0100010	B-Entity
CVE	NN	1110110000	I-Entity
is	VBZ	101101010	O
a	DT	11001	O
local	JJ	111101111111110	O
kernel	NN	11100000111	O
vulnerability	NN	001010110101	O
that	IN	101111110	O
,	,	1011100	O
with	IN	100100	O
successful	JJ	1111000111010	O
exploitation	NN	111000011110	O
,	,	1011100	O
would	MD	1011011110011	O
give	VB	10101000011	B-Verb
any	DT	11111011111	B-Entity
user	NN	0010000110	I-Entity
SYSTEM	NN	011100001	B-Entity
access	NN	10100011010	I-Entity
on	IN	1001010	I-Entity
the	DT	11010	I-Entity
machine	NN	0010000011	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
malware	NN	00101100	I-Entity
component	NN	00101000011	I-Entity
,	,	1011100	I-Entity
test.exe	NN	X	I-Entity
,	,	1011100	O
uses	VBZ	1011111010111	B-Verb
the	DT	11010	B-Entity
Windows	NNP	1110110100	I-Entity
command	NN	0010011100	I-Entity
''	''	0111101110	I-Entity
cmd.exe	NN	11110110100	I-Entity
''	''	0111101110	I-Entity
/C	FW	X	I-Entity
whoami	FW	X	I-Entity
''	''	0111101110	I-Entity
to	TO	101100	B-Preposition
verify	VB	1010101001	B-Entity
it	PRP	101111010	I-Entity
is	VBZ	101101010	I-Entity
running	VBG	10100101111101	I-Entity
with	IN	100100	I-Entity
the	DT	11010	I-Entity
elevated	JJ	111100010110	I-Entity
privileges	NNS	0011110101111	I-Entity
of	IN	1000	I-Entity
''	''	0111101110	I-Entity
System	NNP	0111101101011	I-Entity
''	''	0111101110	I-Entity
and	CC	101110111	O
creates	VBZ	1011111010110	B-Verb
persistence	NN	001100111010	B-Entity
by	IN	1001110	B-Preposition
creating	VBG	101111111111011	B-Entity
the	DT	11010	I-Entity
following	JJ	111101000	I-Entity
scheduled	JJ	101000001111	I-Entity
task	NN	001111100001	I-Entity
:	:	0111010	O
When	WRB	0101011101	O
executed	VBN	1010010111100	O
,	,	1011100	O
the	DT	11010	B-Entity
malware	NN	00101100	I-Entity
first	RB	1111010100	O
establishes	VBZ	1011111011101	B-Verb
a	DT	11001	B-Entity
SOCKS5	NN	X	I-Entity
connection	NN	001111010001	I-Entity
to	TO	101100	B-Preposition
192.157.198.103	CD	X	B-Entity
using	VBG	100101111110	B-Preposition
TCP	NN	11110110100	B-Entity
port	NN	11100111110	I-Entity
1913	CD	X	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
malware	NN	00101100	I-Entity
sends	VBZ	101111101000	B-Verb
the	DT	11010	B-Entity
SOCKS5	NN	X	I-Entity
connection	NN	001111010001	I-Entity
request	NN	001111010100	I-Entity
''	''	0111101110	I-Entity
05	CD	X	I-Entity
01	CD	10100010111	I-Entity
00	CD	10100010111	I-Entity
''	''	0111101110	I-Entity
and	CC	101110111	O
verifies	VBZ	101111101010	B-Verb
the	DT	11010	B-Entity
server	NN	00111011	I-Entity
response	NN	00101001100	I-Entity
starts	VBZ	101111100000	I-Entity
with	IN	100100	I-Entity
''	''	0111101110	I-Entity
05	CD	X	I-Entity
00	CD	10100010111	I-Entity
''	''	0111101110	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
malware	NN	00101100	I-Entity
then	RB	101011111110	O
requests	NNS	001111010101	B-Verb
a	DT	11001	B-Entity
connection	NN	001111010001	I-Entity
to	TO	101100	I-Entity
192.184.60.229	CD	X	I-Entity
on	IN	1001010	I-Entity
TCP	NN	11110110100	I-Entity
port	NN	11100111110	I-Entity
81	CD	0111111111100	I-Entity
using	VBG	100101111110	B-Preposition
the	DT	11010	B-Entity
command	NN	0010011100	I-Entity
''	''	0111101110	I-Entity
05	CD	X	I-Entity
01	CD	10100010111	I-Entity
00	CD	10100010111	I-Entity
01	CD	10100010111	I-Entity
c0	FW	X	I-Entity
b8	FW	X	I-Entity
3c	FW	X	I-Entity
e5	FW	X	I-Entity
00	CD	10100010111	I-Entity
51	CD	011111111100	I-Entity
''	''	0111101110	I-Entity
and	CC	101110111	O
verifies	VBZ	101111101010	B-Verb
that	IN	101111110	B-Preposition
the	DT	11010	B-Entity
first	JJ	1111010100	I-Entity
two	CD	11111001100	I-Entity
bytes	NNS	11100101111	I-Entity
from	IN	100101100	I-Entity
the	DT	11010	I-Entity
server	NN	00111011	I-Entity
are	VBP	101101001	I-Entity
''	''	0111101110	I-Entity
05	CD	X	I-Entity
00	CD	10100010111	I-Entity
''	''	0111101110	I-Entity
(	FW	01111000	O
c0	FW	X	O
b8	FW	X	O
3c	FW	X	O
e5	FW	X	O
is	VBZ	101101010	O
the	DT	11010	O
IP	NNP	1111011000	O
address	NN	00111000	O
and	CC	101110111	O
00	CD	10100010111	O
51	CD	011111111100	O
is	VBZ	101101010	O
the	DT	11010	O
port	NN	11100111110	O
in	IN	100110	O
network	NN	001000010	O
byte	NN	11100100010	O
order	NN	0000011	O
)	NN	011110100	O
.	.	0110	O
Once	RB	0101011101	B-Preposition
the	DT	11010	B-Entity
connection	NN	001111010001	I-Entity
to	TO	101100	I-Entity
the	DT	11010	I-Entity
server	NN	00111011	I-Entity
is	VBZ	101101010	I-Entity
established	VBN	1110011010	I-Entity
,	,	1011100	O
the	DT	11010	B-Entity
malware	NN	00101100	I-Entity
expects	VBZ	101111101001	B-Verb
a	DT	11001	B-Entity
message	NN	001001110111	I-Entity
containing	VBG	10010111111111	I-Entity
at	IN	10011110	I-Entity
least	JJS	011110111111	I-Entity
three	CD	11111001101	I-Entity
bytes	NNS	11100101111	I-Entity
from	IN	100101100	I-Entity
the	DT	11010	I-Entity
server	NN	00111011	I-Entity
.	.	0110	O
These	DT	010011110	O
first	JJ	1111010100	O
three	CD	11111001101	O
bytes	NNS	11100101111	O
are	VBP	101101001	O
the	DT	11010	O
command	NN	0010011100	O
identifier	NN	00111111000	O
.	.	0110	O
The	DT	010000	O
following	JJ	111101000	O
commands	NNS	001111101100	O
are	VBP	101101001	O
supported	VBN	1010011000110	O
by	IN	1001110	O
the	DT	11010	O
malware	NN	00101100	O
:	:	0111010	O
On	IN	01010011	O
October	NNP	01111101010	O
28	CD	0111111111101	O
,	,	1011100	O
we	PRP	101111000	O
observed	VBD	101001111110	O
APT3	NN	X	B-Entity
sending	VBG	101111111111011	B-Verb
out	RP	1011111110010	B-Preposition
spearphishing	VBG	11100000010	B-Entity
messages	NNS	00110111111	I-Entity
containing	VBG	10010111111111	I-Entity
a	DT	11001	I-Entity
compressed	VBN	10100100011	I-Entity
executable	JJ	001001111100	I-Entity
attachment	NN	00100101110	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
deflated	VBN	X	I-Entity
exe	NN	01110111011	I-Entity
was	VBD	101101011	B-Verb
a	DT	11001	B-Entity
variant	NN	00101000010	I-Entity
of	IN	1000	I-Entity
the	DT	11010	I-Entity
same	JJ	111101001	I-Entity
downloader	NN	00101101001	I-Entity
described	VBN	101001110000	I-Entity
above	IN	011110101101	I-Entity
and	CC	101110111	O
connected	VBN	10100010011	B-Verb
to	TO	101100	B-Preposition
198.55.115.71	CD	X	B-Entity
over	IN	10010110101	B-Preposition
port	NN	11100111110	B-Entity
1913	CD	X	I-Entity
via	IN	100101111011	B-Preposition
SOCKS5	NN	X	B-Entity
proxy	NN	1111011011011	I-Entity
.	.	0110	O
The	DT	010000	B-Entity
secondary	JJ	1111001011001	I-Entity
payload	NN	001001111000	I-Entity
in	IN	100110	O
that	DT	101111110	O
case	NN	00001100	O
was	VBD	101101011	B-Verb
detected	VBN	101001100110	I-Verb
as	IN	10111111110	B-Preposition
Backdoor.APT.CookieCutter	NN	X	B-Entity
(	CD	01111000	I-Entity
aka	NN	01110111001	I-Entity
Pirpi	NNP	X	I-Entity
)	NNP	011110100	I-Entity
and	CC	101110111	O
also	RB	10101111110	O
named	VBN	10100101001	O
newnotepad.exe	FW	X	O
(	FW	01111000	O
MD5	NN	01110110000	O
8849538ef1c3471640230605c2623c67	NN	X	O
)	NN	011110100	O
and	CC	101110111	O
connected	VBN	10100010011	B-Verb
to	TO	101100	B-Preposition
the	DT	11010	B-Entity
known	JJ	1010000110	I-Entity
APT3	NN	X	I-Entity
domains	NNS	00110111010	I-Entity
:	:	0111010	O
The	DT	010000	O
192.184.60.229	CD	X	O
IP	NNP	1111011000	O
address	NN	00111000	O
seen	VBN	101001110010	O
in	IN	100110	O
this	DT	110110	O
current	JJ	111101111111111	O
campaign	NN	0010101010	O
also	RB	10101111110	O
hosts	VBZ	001100110010	O
securitywap	NN	X	O
[	NN	01110111000	O
.	.	0110	O
]	CD	01110111010	O
com	NN	01110111011	O
–	NN	01111001100	O
another	DT	11111011100	O
known	JJ	1010000110	O
domain	NN	0010011010	O
referenced	VBN	1010011101110	O
in	IN	100110	O
our	PRP$	11011110	O
Operation	NNP	01111100111	O
Clandestine	NNP	X	O
Fox	NNP	X	O
blog	NN	00101001111	O
.	.	0110	O
In	IN	0101000	O
addition	NN	0000010	O
,	,	1011100	O
the	DT	11010	O
join.playboysplus	FW	X	O
[	FW	01110111000	O
.	.	0110	O
]	NN	01110111010	O
com	NN	01110111011	O
exploit	VB	001010111010	O
and	CC	101110111	O
payload	VB	001001111000	O
delivery	NN	1110001101111	O
site	NN	0011111111010	O
resolves	VBZ	101000111000	O
to	TO	101100	O
104.151.248.173	CD	X	O
.	.	0110	O
This	NNP	0100010	O
IP	NNP	1111011000	O
has	VBZ	1011011010	O
hosted	VBN	101001110100	O
other	JJ	111110010	O
domains	NNS	00110111010	O
used	VBN	1010011010	O
by	IN	1001110	O
APT3	NN	X	O
in	IN	100110	O
past	JJ	0010111001	O
campaigns	NNS	00110110111	O
:	:	0111010	O
As	IN	01010100	O
we	PRP	101111000	O
discussed	VBD	101001110011	O
in	IN	100110	O
our	PRP$	11011110	O
previous	JJ	111100001000	O
blog	NN	00101001111	O
detailing	VBG	X	O
previous	JJ	111100001000	O
APT3	NN	X	O
activity	NN	00110001011	O
,	,	1011100	O
the	DT	11010	B-Entity
walterclean	JJ	X	I-Entity
[	NN	01110111000	I-Entity
.	.	0110	I-Entity
]	NN	01110111010	I-Entity
com	NN	01110111011	I-Entity
served	VBD	1010010111010	B-Verb
as	IN	10111111110	B-Preposition
a	DT	11001	B-Entity
Plugx/Kaba	NN	X	I-Entity
command	NN	0010011100	I-Entity
and	CC	101110111	I-Entity
control	NN	111000100	I-Entity
server	NN	00111011	I-Entity
.	.	0110	O
Although	IN	010101101	O
APT3	NN	X	O
is	VBZ	101101010	O
well	RB	101111111011	O
known	VBN	1010000110	O
for	IN	10011111	O
employing	VBG	111000111011	O
zero-day	JJ	11100000101	O
exploits	NNS	0011001111101	O
in	IN	100110	O
their	PRP$	11011100	O
attacks	NNS	001101100	O
,	,	1011100	O
recent	JJ	111100001001	O
activity	NN	00110001011	O
has	VBZ	1011011010	O
demonstrated	VBN	101001100000	O
that	IN	101111110	O
they	PRP	10111100110	B-Entity
will	MD	10110111111	O
also	RB	10101111110	O
attack	VB	00101011100	B-Verb
targets	NNS	00110010111	B-Entity
with	IN	100100	B-Preposition
known	JJ	1010000110	B-Entity
exploits	NNS	0011001111101	I-Entity
or	CC	101110110	I-Entity
social	JJ	11110011100	I-Entity
engineering	NN	11100000001	I-Entity
.	.	0110	O
Since	IN	010101101	O
Operation	NNP	01111100111	O
Clandestine	NNP	X	O
Fox	NNP	X	O
,	,	1011100	O
we	PRP	101111000	O
have	VBP	101101100	O
